北方向のfix率[%],東方向のfix率[%],鉛直方向のfix率[%]
19.7136000000,19.7136000000,315.4176000000
31.3600000000,31.3600000000,501.7600000000
19.7136000000,19.7136000000,315.4176000000
19.7136000000,19.7136000000,315.4176000000
31.3600000000,31.3600000000,501.7600000000
27.4576000000,27.4576000000,439.3216000000
0.0123210000,0.0123210000,0.1971360000
0.0134560000,0.0134560000,0.2152960000
0.0179560000,0.0179560000,0.2872960000
0.0129960000,0.0129960000,0.2079360000
0.0228010000,0.0228010000,0.3648160000
27.8784000000,27.8784000000,446.0544000000
21.1600000000,21.1600000000,338.5600000000
21.1600000000,21.1600000000,338.5600000000
21.1600000000,21.1600000000,338.5600000000
21.1600000000,21.1600000000,338.5600000000
21.1600000000,21.1600000000,338.5600000000
27.8784000000,27.8784000000,446.0544000000
20.7936000000,20.7936000000,332.6976000000
33.6400000000,33.6400000000,538.2400000000
27.4576000000,27.4576000000,439.3216000000
21.5296000000,21.5296000000,344.4736000000
16.6464000000,16.6464000000,266.3424000000
21.9024000000,21.9024000000,350.4384000000
21.5296000000,21.5296000000,344.4736000000
15.6816000000,15.6816000000,250.9056000000
15.6816000000,15.6816000000,250.9056000000
15.6816000000,15.6816000000,250.9056000000
15.6816000000,15.6816000000,250.9056000000
28.7296000000,28.7296000000,459.6736000000
15.6816000000,15.6816000000,250.9056000000
27.4576000000,27.4576000000,439.3216000000
27.4576000000,27.4576000000,439.3216000000
28.7296000000,28.7296000000,459.6736000000
28.7296000000,28.7296000000,459.6736000000
28.7296000000,28.7296000000,459.6736000000
29.1600000000,29.1600000000,466.5600000000
29.1600000000,29.1600000000,466.5600000000
29.5936000000,29.5936000000,473.4976000000
29.5936000000,29.5936000000,473.4976000000
29.5936000000,29.5936000000,473.4976000000
30.0304000000,30.0304000000,480.4864000000
28.3024000000,28.3024000000,452.8384000000
28.3024000000,28.3024000000,452.8384000000
31.8096000000,31.8096000000,508.9536000000
31.8096000000,31.8096000000,508.9536000000
0.0198810000,0.0198810000,0.3180960000
0.0201640000,0.0201640000,0.3226240000
0.0201640000,0.0201640000,0.3226240000
0.0196000000,0.0196000000,0.3136000000
0.0136890000,0.0136890000,0.2190240000
0.0136890000,0.0136890000,0.2190240000
0.0136890000,0.0136890000,0.2190240000
0.0136890000,0.0136890000,0.2190240000
0.0121000000,0.0121000000,0.1936000000
0.0127690000,0.0127690000,0.2043040000
0.0082810000,0.0082810000,0.1324960000
0.0084640000,0.0084640000,0.1354240000
0.0134560000,0.0134560000,0.2152960000
0.0134560000,0.0134560000,0.2152960000
